i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1
81,52,32,49820.0,50100.0,-2949.55865479
82,52,32,49860.0,50100.0,-2956.31600952
30,53,32,47780.0,50140.0,-2824.53131104
31,53,32,47820.0,50140.0,-2829.53610229
32,53,32,47860.0,50140.0,-2834.64990234
33,53,32,47900.0,50140.0,-2839.44903564
34,53,32,47940.0,50140.0,-2842.77496338
35,53,32,47980.0,50140.0,-2846.37036133
36,53,32,48020.0,50140.0,-2849.25164795
37,53,32,48060.0,50140.0,-2852.21591187
38,53,32,48100.0,50140.0,-2854.55767822
39,53,32,48140.0,50140.0,-2856.56222534
40,53,32,48180.0,50140.0,-2818.55795288
41,53,32,48220.0,50140.0,-2815.96112061
42,53,32,48260.0,50140.0,-2813.59020996
43,53,32,48300.0,50140.0,-2811.68722534
44,53,32,48340.0,50140.0,-2810.12139893
45,53,32,48380.0,50140.0,-2791.46606445
46,53,32,48420.0,50140.0,-2794.41903687
47,53,32,48460.0,50140.0,-2803.40548706
48,53,32,48500.0,50140.0,-2812.89208984
49,53,32,48540.0,50140.0,-2822.03768921
50,53,32,48580.0,50140.0,-2830.71136475
51,53,32,48620.0,50140.0,-2838.40927124
52,53,32,48660.0,50140.0,-2844.66998291
53,53,32,48700.0,50140.0,-2849.61123657
54,53,32,48740.0,50140.0,-2854.73605347
55,53,32,48780.0,50140.0,-2855.36578369
56,53,32,48820.0,50140.0,-2846.02593994
57,53,32,48860.0,50140.0,-2843.94515991
58,53,32,48900.0,50140.0,-2846.07791138
59,53,32,48940.0,50140.0,-2848.40206909
61,53,32,49020.0,50140.0,-2852.89944458
62,53,32,49060.0,50140.0,-2855.36373901
65,53,32,49180.0,50140.0,-2870.13619995
66,53,32,49220.0,50140.0,-2873.86172485
67,53,32,49260.0,50140.0,-2877.1890564
68,53,32,49300.0,50140.0,-2880.11999512
69,53,32,49340.0,50140.0,-2881.45129395
70,53,32,49380.0,50140.0,-2882.14160156
71,53,32,49420.0,50140.0,-2883.37078857
72,53,32,49460.0,50140.0,-2884.85021973
73,53,32,49500.0,50140.0,-2886.56655884
74,53,32,49540.0,50140.0,-2887.89318848
75,53,32,49580.0,50140.0,-2890.13500977
76,53,32,49620.0,50140.0,-2894.03955078
77,53,32,49660.0,50140.0,-2899.62216187
78,53,32,49700.0,50140.0,-2907.06964111
79,53,32,49740.0,50140.0,-2914.32092285
80,53,32,49780.0,50140.0,-2920.29309082
81,53,32,49820.0,50140.0,-2926.47119141
82,53,32,49860.0,50140.0,-2933.1697998
83,53,32,49900.0,50140.0,-2939.14364624
84,53,32,49940.0,50140.0,-2944.42953491
85,53,32,49980.0,50140.0,-2949.72750854
86,53,32,50020.0,50140.0,-2955.05569458
28,54,32,47700.0,50180.0,-2821.53747559
29,54,32,47740.0,50180.0,-2828.54998779
30,54,32,47780.0,50180.0,-2834.42581177
31,54,32,47820.0,50180.0,-2840.18014526
32,54,32,47860.0,50180.0,-2846.27529907
33,54,32,47900.0,50180.0,-2851.73492432
34,54,32,47940.0,50180.0,-2855.75921631
35,54,32,47980.0,50180.0,-2858.37509155
36,54,32,48020.0,50180.0,-2859.3782959
37,54,32,48060.0,50180.0,-2860.17456055
38,54,32,48100.0,50180.0,-2860.44317627
39,54,32,48140.0,50180.0,-2817.03900146
40,54,32,48180.0,50180.0,-2814.50939941
41,54,32,48220.0,50180.0,-2812.38595581
42,54,32,48260.0,50180.0,-2810.21694946
43,54,32,48300.0,50180.0,-2808.43121338
44,54,32,48340.0,50180.0,-2806.89050293
45,54,32,48380.0,50180.0,-2804.96664429
46,54,32,48420.0,50180.0,-2785.61767578
47,54,32,48460.0,50180.0,-2791.51031494
48,54,32,48500.0,50180.0,-2800.20925903
49,54,32,48540.0,50180.0,-2808.6262207
50,54,32,48580.0,50180.0,-2816.84387207
51,54,32,48620.0,50180.0,-2823.6651001
52,54,32,48660.0,50180.0,-2829.14837646
53,54,32,48700.0,50180.0,-2833.52038574
54,54,32,48740.0,50180.0,-2837.85128784
55,54,32,48780.0,50180.0,-2841.81762695
56,54,32,48820.0,50180.0,-2844.42593384
57,54,32,48860.0,50180.0,-2847.94699097
59,54,32,48940.0,50180.0,-2831.99746704
60,54,32,48980.0,50180.0,-2833.9614563
61,54,32,49020.0,50180.0,-2834.84378052
62,54,32,49060.0,50180.0,-2836.18597412
63,54,32,49100.0,50180.0,-2839.9883728
64,54,32,49140.0,50180.0,-2845.58862305
65,54,32,49180.0,50180.0,-2849.43908691
72,54,32,49460.0,50180.0,-2863.16009521
73,54,32,49500.0,50180.0,-2864.59085083
74,54,32,49540.0,50180.0,-2865.89221191
75,54,32,49580.0,50180.0,-2868.95181274
77,54,32,49660.0,50180.0,-2880.74755859
78,54,32,49700.0,50180.0,-2887.93936157
79,54,32,49740.0,50180.0,-2893.8671875
80,54,32,49780.0,50180.0,-2898.1725769
81,54,32,49820.0,50180.0,-2903.62243652
82,54,32,49860.0,50180.0,-2910.1960144
83,54,32,49900.0,50180.0,-2916.70800781
84,54,32,49940.0,50180.0,-2922.63366699
85,54,32,49980.0,50180.0,-2928.34341431
86,54,32,50020.0,50180.0,-2934.27560425
87,54,32,50060.0,50180.0,-2939.92358398
88,54,32,50100.0,50180.0,-2946.84176636
89,54,32,50140.0,50180.0,-2950.09011841
26,55,32,47620.0,50220.0,-2816.70556641
27,55,32,47660.0,50220.0,-2823.02285767
28,55,32,47700.0,50220.0,-2830.512146
29,55,32,47740.0,50220.0,-2838.09686279
30,55,32,47780.0,50220.0,-2844.67965698
31,55,32,47820.0,50220.0,-2851.03610229
32,55,32,47860.0,50220.0,-2857.74841309
33,55,32,47900.0,50220.0,-2863.19433594
34,55,32,47940.0,50220.0,-2866.33712769
35,55,32,47980.0,50220.0,-2867.56066895
36,55,32,48020.0,50220.0,-2867.53311157
37,55,32,48060.0,50220.0,-2867.0647583
38,55,32,48100.0,50220.0,-2866.5010376
39,55,32,48140.0,50220.0,-2813.8977356
40,55,32,48180.0,50220.0,-2811.28640747
41,55,32,48220.0,50220.0,-2808.93334961
42,55,32,48260.0,50220.0,-2806.55331421
43,55,32,48300.0,50220.0,-2804.88308716
44,55,32,48340.0,50220.0,-2803.26757812
45,55,32,48380.0,50220.0,-2801.04534912
46,55,32,48420.0,50220.0,-2798.49749756
47,55,32,48460.0,50220.0,-2780.38787842
48,55,32,48500.0,50220.0,-2786.98400879
49,55,32,48540.0,50220.0,-2793.94818115
50,55,32,48580.0,50220.0,-2801.10415649
51,55,32,48620.0,50220.0,-2807.00024414
52,55,32,48660.0,50220.0,-2812.27786255
53,55,32,48700.0,50220.0,-2816.66503906
54,55,32,48740.0,50220.0,-2820.39169312
55,55,32,48780.0,50220.0,-2823.81530762
56,55,32,48820.0,50220.0,-2826.0859375
57,55,32,48860.0,50220.0,-2828.75119019
58,55,32,48900.0,50220.0,-2831.42059326
59,55,32,48940.0,50220.0,-2833.72134399
60,55,32,48980.0,50220.0,-2835.00512695
61,55,32,49020.0,50220.0,-2833.35507202
62,55,32,49060.0,50220.0,-2825.759552
63,55,32,49100.0,50220.0,-2823.24899292
64,55,32,49140.0,50220.0,-2826.07556152
65,55,32,49180.0,50220.0,-2828.76852417
75,55,32,49580.0,50220.0,-2850.26016235
76,55,32,49620.0,50220.0,-2855.14544678
77,55,32,49660.0,50220.0,-2861.33279419
78,55,32,49700.0,50220.0,-2870.91690063
79,55,32,49740.0,50220.0,-2875.85720825
80,55,32,49780.0,50220.0,-2880.38180542
81,55,32,49820.0,50220.0,-2884.59265137
82,55,32,49860.0,50220.0,-2889.5479126
83,55,32,49900.0,50220.0,-2895.53094482
84,55,32,49940.0,50220.0,-2900.77401733
85,55,32,49980.0,50220.0,-2906.51898193
86,55,32,50020.0,50220.0,-2913.72610474
87,55,32,50060.0,50220.0,-2920.69869995
88,55,32,50100.0,50220.0,-2927.57479858
89,55,32,50140.0,50220.0,-2933.81814575
90,55,32,50180.0,50220.0,-2939.62353516
91,55,32,50220.0,50220.0,-2946.71536255
24,56,32,47540.0,50260.0,-2812.41833496
25,56,32,47580.0,50260.0,-2818.73248291
26,56,32,47620.0,50260.0,-2825.38751221
27,56,32,47660.0,50260.0,-2831.98495483
28,56,32,47700.0,50260.0,-2839.22036743
29,56,32,47740.0,50260.0,-2846.87338257
30,56,32,47780.0,50260.0,-2854.01797485
31,56,32,47820.0,50260.0,-2860.90948486
32,56,32,47860.0,50260.0,-2867.83950806
33,56,32,47900.0,50260.0,-2872.30755615
34,56,32,47940.0,50260.0,-2874.13635254
35,56,32,47980.0,50260.0,-2874.90054321
36,56,32,48020.0,50260.0,-2874.94213867
37,56,32,48060.0,50260.0,-2874.98706055
38,56,32,48100.0,50260.0,-2815.01248169
39,56,32,48140.0,50260.0,-2810.86175537
40,56,32,48180.0,50260.0,-2807.74334717
41,56,32,48220.0,50260.0,-2804.85702515
42,56,32,48260.0,50260.0,-2802.5088501
43,56,32,48300.0,50260.0,-2801.05377197
44,56,32,48340.0,50260.0,-2799.33496094
46,56,32,48420.0,50260.0,-2794.31314087
48,56,32,48500.0,50260.0,-2773.13525391
49,56,32,48540.0,50260.0,-2777.75741577
50,56,32,48580.0,50260.0,-2783.50646973
51,56,32,48620.0,50260.0,-2788.84439087
52,56,32,48660.0,50260.0,-2794.13864136
53,56,32,48700.0,50260.0,-2798.47363281
54,56,32,48740.0,50260.0,-2802.03677368
55,56,32,48780.0,50260.0,-2804.70742798
56,56,32,48820.0,50260.0,-2805.88626099
57,56,32,48860.0,50260.0,-2807.02462769
58,56,32,48900.0,50260.0,-2808.25717163
59,56,32,48940.0,50260.0,-2810.57867432
60,56,32,48980.0,50260.0,-2813.79489136
61,56,32,49020.0,50260.0,-2816.05657959
62,56,32,49060.0,50260.0,-2818.97717285
63,56,32,49100.0,50260.0,-2823.47946167
64,56,32,49140.0,50260.0,-2828.21780396
65,56,32,49180.0,50260.0,-2829.17843628
66,56,32,49220.0,50260.0,-2826.9067688
67,56,32,49260.0,50260.0,-2821.68612671
68,56,32,49300.0,50260.0,-2817.74337769
69,56,32,49340.0,50260.0,-2812.97454834
70,56,32,49380.0,50260.0,-2808.27542114
71,56,32,49420.0,50260.0,-2806.23110962
77,56,32,49660.0,50260.0,-2844.10687256
78,56,32,49700.0,50260.0,-2853.37442017
79,56,32,49740.0,50260.0,-2860.73684692
80,56,32,49780.0,50260.0,-2866.84378052
81,56,32,49820.0,50260.0,-2869.28640747
82,56,32,49860.0,50260.0,-2872.08380127
83,56,32,49900.0,50260.0,-2876.33383179
84,56,32,49940.0,50260.0,-2880.49597168
85,56,32,49980.0,50260.0,-2886.53137207
86,56,32,50020.0,50260.0,-2894.54333496
87,56,32,50060.0,50260.0,-2901.83514404
88,56,32,50100.0,50260.0,-2908.37472534
89,56,32,50140.0,50260.0,-2915.08184814
90,56,32,50180.0,50260.0,-2922.28222656
91,56,32,50220.0,50260.0,-2930.5406189
92,56,32,50260.0,50260.0,-2940.46826172
93,56,32,50300.0,50260.0,-2950.5737915
23,57,32,47500.0,50300.0,-2812.91036987
24,57,32,47540.0,50300.0,-2819.16702271
25,57,32,47580.0,50300.0,-2825.91281128
26,57,32,47620.0,50300.0,-2833.08682251
27,57,32,47660.0,50300.0,-2840.16308594
28,57,32,47700.0,50300.0,-2847.4680481
29,57,32,47740.0,50300.0,-2854.68954468
30,57,32,47780.0,50300.0,-2860.99221802
31,57,32,47820.0,50300.0,-2867.46008301
32,57,32,47860.0,50300.0,-2873.84240723
33,57,32,47900.0,50300.0,-2877.38085938
34,57,32,47940.0,50300.0,-2879.03942871
35,57,32,47980.0,50300.0,-2880.18023682
36,57,32,48020.0,50300.0,-2880.7180481
37,57,32,48060.0,50300.0,-2881.45275879
38,57,32,48100.0,50300.0,-2812.76165771
39,57,32,48140.0,50300.0,-2808.21166992
40,57,32,48180.0,50300.0,-2804.25930786
41,57,32,48220.0,50300.0,-2800.71252441
43,57,32,48300.0,50300.0,-2827.9793396
44,57,32,48340.0,50300.0,-2822.97219849
45,57,32,48380.0,50300.0,-2817.86413574
46,57,32,48420.0,50300.0,-2812.15722656
47,57,32,48460.0,50300.0,-2806.09500122
48,57,32,48500.0,50300.0,-2799.94674683
49,57,32,48540.0,50300.0,-2762.80102539
50,57,32,48580.0,50300.0,-2764.73144531
51,57,32,48620.0,50300.0,-2769.57751465
52,57,32,48660.0,50300.0,-2774.63574219
53,57,32,48700.0,50300.0,-2778.88504028
54,57,32,48740.0,50300.0,-2782.29632568
55,57,32,48780.0,50300.0,-2784.18841553
56,57,32,48820.0,50300.0,-2784.12350464
57,57,32,48860.0,50300.0,-2784.12469482
58,57,32,48900.0,50300.0,-2785.03866577
59,57,32,48940.0,50300.0,-2786.96664429
60,57,32,48980.0,50300.0,-2789.74780273
61,57,32,49020.0,50300.0,-2793.25396729
62,57,32,49060.0,50300.0,-2797.46884155
63,57,32,49100.0,50300.0,-2802.47619629
64,57,32,49140.0,50300.0,-2807.57669067
65,57,32,49180.0,50300.0,-2809.41567993
66,57,32,49220.0,50300.0,-2808.99765015
67,57,32,49260.0,50300.0,-2807.02359009
68,57,32,49300.0,50300.0,-2804.12683105
69,57,32,49340.0,50300.0,-2802.33062744
70,57,32,49380.0,50300.0,-2799.48452759
71,57,32,49420.0,50300.0,-2797.99978638
72,57,32,49460.0,50300.0,-2799.17810059
73,57,32,49500.0,50300.0,-2801.20617676
74,57,32,49540.0,50300.0,-2805.10324097
75,57,32,49580.0,50300.0,-2810.37799072
77,57,32,49660.0,50300.0,-2829.31845093
78,57,32,49700.0,50300.0,-2839.09976196
79,57,32,49740.0,50300.0,-2847.64263916
80,57,32,49780.0,50300.0,-2854.78079224
81,57,32,49820.0,50300.0,-2856.05047607
82,57,32,49860.0,50300.0,-2858.65524292
83,57,32,49900.0,50300.0,-2861.881073
84,57,32,49940.0,50300.0,-2865.60006714
85,57,32,49980.0,50300.0,-2871.79135132
86,57,32,50020.0,50300.0,-2879.36508179
87,57,32,50060.0,50300.0,-2885.91564941
88,57,32,50100.0,50300.0,-2891.73858643
89,57,32,50140.0,50300.0,-2898.11230469
90,57,32,50180.0,50300.0,-2905.55075073
91,57,32,50220.0,50300.0,-2914.28411865
92,57,32,50260.0,50300.0,-2923.92886353
93,57,32,50300.0,50300.0,-2931.57394409
94,57,32,50340.0,50300.0,-2935.51461792
95,57,32,50380.0,50300.0,-2938.58850098
96,57,32,50420.0,50300.0,-2942.86709595
23,58,32,47500.0,50340.0,-2819.14898682
24,58,32,47540.0,50340.0,-2825.57394409
25,58,32,47580.0,50340.0,-2832.38549805
26,58,32,47620.0,50340.0,-2839.71850586
27,58,32,47660.0,50340.0,-2847.19888306
28,58,32,47700.0,50340.0,-2854.65582275
29,58,32,47740.0,50340.0,-2860.87030029
30,58,32,47780.0,50340.0,-2865.60427856
31,58,32,47820.0,50340.0,-2870.9743042
32,58,32,47860.0,50340.0,-2876.59463501
33,58,32,47900.0,50340.0,-2880.11199951
34,58,32,47940.0,50340.0,-2882.20562744
35,58,32,47980.0,50340.0,-2883.6156311
36,58,32,48020.0,50340.0,-2884.4163208
37,58,32,48060.0,50340.0,-2852.26611328
38,58,32,48100.0,50340.0,-2847.5411377
39,58,32,48140.0,50340.0,-2842.55105591
40,58,32,48180.0,50340.0,-2837.49978638
41,58,32,48220.0,50340.0,-2832.61776733
42,58,32,48260.0,50340.0,-2828.01940918
43,58,32,48300.0,50340.0,-2823.19363403
44,58,32,48340.0,50340.0,-2818.06054688
45,58,32,48380.0,50340.0,-2812.54946899
46,58,32,48420.0,50340.0,-2806.50463867
47,58,32,48460.0,50340.0,-2800.27050781
48,58,32,48500.0,50340.0,-2793.96264648
49,58,32,48540.0,50340.0,-2787.71063232
51,58,32,48620.0,50340.0,-2750.12142944
52,58,32,48660.0,50340.0,-2754.64328003
53,58,32,48700.0,50340.0,-2758.74240112
54,58,32,48740.0,50340.0,-2761.77990723
55,58,32,48780.0,50340.0,-2762.62088013
56,58,32,48820.0,50340.0,-2761.47637939
57,58,32,48860.0,50340.0,-2761.28607178
58,58,32,48900.0,50340.0,-2762.63504028
59,58,32,48940.0,50340.0,-2764.77322388
60,58,32,48980.0,50340.0,-2767.46038818
61,58,32,49020.0,50340.0,-2771.03994751
62,58,32,49060.0,50340.0,-2775.54397583
63,58,32,49100.0,50340.0,-2780.91159058
64,58,32,49140.0,50340.0,-2786.60180664
65,58,32,49180.0,50340.0,-2789.83334351
66,58,32,49220.0,50340.0,-2791.45281982
67,58,32,49260.0,50340.0,-2791.18695068
68,58,32,49300.0,50340.0,-2789.93362427
69,58,32,49340.0,50340.0,-2790.48104858
70,58,32,49380.0,50340.0,-2790.01461792
71,58,32,49420.0,50340.0,-2789.8475647
72,58,32,49460.0,50340.0,-2791.6026001
73,58,32,49500.0,50340.0,-2794.39923096
74,58,32,49540.0,50340.0,-2798.83517456
75,58,32,49580.0,50340.0,-2804.39984131
76,58,32,49620.0,50340.0,-2810.92733765
77,58,32,49660.0,50340.0,-2818.75561523
78,58,32,49700.0,50340.0,-2826.57339478
79,58,32,49740.0,50340.0,-2834.30163574
80,58,32,49780.0,50340.0,-2841.73272705
81,58,32,49820.0,50340.0,-2848.77618408
82,58,32,49860.0,50340.0,-2847.76794434
83,58,32,49900.0,50340.0,-2851.19171143
84,58,32,49940.0,50340.0,-2854.66461182
85,58,32,49980.0,50340.0,-2860.08087158
86,58,32,50020.0,50340.0,-2866.58200073
87,58,32,50060.0,50340.0,-2872.26843262
88,58,32,50100.0,50340.0,-2877.23123169
89,58,32,50140.0,50340.0,-2882.98861694
90,58,32,50180.0,50340.0,-2889.90606689
91,58,32,50220.0,50340.0,-2898.42294312
92,58,32,50260.0,50340.0,-2908.10922241
93,58,32,50300.0,50340.0,-2914.98129272
94,58,32,50340.0,50340.0,-2918.69406128
95,58,32,50380.0,50340.0,-2922.98303223
96,58,32,50420.0,50340.0,-2929.81411743
97,58,32,50460.0,50340.0,-2940.3210144
24,59,32,47540.0,50380.0,-2831.43832397
25,59,32,47580.0,50380.0,-2838.17987061
26,59,32,47620.0,50380.0,-2845.44137573
27,59,32,47660.0,50380.0,-2852.94882202
28,59,32,47700.0,50380.0,-2860.1725769
29,59,32,47740.0,50380.0,-2865.5116272
30,59,32,47780.0,50380.0,-2869.4979248
31,59,32,47820.0,50380.0,-2874.30050659
32,59,32,47860.0,50380.0,-2879.25228882
33,59,32,47900.0,50380.0,-2882.62359619
34,59,32,47940.0,50380.0,-2884.806427
35,59,32,47980.0,50380.0,-2886.14904785
36,59,32,48020.0,50380.0,-2852.89596558
37,59,32,48060.0,50380.0,-2848.09143066
38,59,32,48100.0,50380.0,-2843.70037842
39,59,32,48140.0,50380.0,-2838.70056152
40,59,32,48180.0,50380.0,-2833.11523438
41,59,32,48220.0,50380.0,-2827.88397217
42,59,32,48260.0,50380.0,-2823.19424438
43,59,32,48300.0,50380.0,-2818.02282715
44,59,32,48340.0,50380.0,-2812.61050415
45,59,32,48380.0,50380.0,-2806.92254639
46,59,32,48420.0,50380.0,-2800.60244751
47,59,32,48460.0,50380.0,-2794.07226562
48,59,32,48500.0,50380.0,-2787.56393433
49,59,32,48540.0,50380.0,-2781.34100342
50,59,32,48580.0,50380.0,-2775.5296936
52,59,32,48660.0,50380.0,-2735.83810425
54,59,32,48740.0,50380.0,-2741.97943115
55,59,32,48780.0,50380.0,-2741.60641479
56,59,32,48820.0,50380.0,-2740.42843628
57,59,32,48860.0,50380.0,-2740.18563843
58,59,32,48900.0,50380.0,-2741.45428467
59,59,32,48940.0,50380.0,-2743.79995728
60,59,32,48980.0,50380.0,-2746.51037598
61,59,32,49020.0,50380.0,-2750.10839844
62,59,32,49060.0,50380.0,-2754.12789917
63,59,32,49100.0,50380.0,-2759.20440674
64,59,32,49140.0,50380.0,-2767.08184814
65,59,32,49180.0,50380.0,-2772.27703857
66,59,32,49220.0,50380.0,-2775.35662842
67,59,32,49260.0,50380.0,-2776.54803467
68,59,32,49300.0,50380.0,-2777.86663818
69,59,32,49340.0,50380.0,-2780.69366455
70,59,32,49380.0,50380.0,-2781.98962402
71,59,32,49420.0,50380.0,-2783.097229
72,59,32,49460.0,50380.0,-2785.54647827
73,59,32,49500.0,50380.0,-2789.04711914
74,59,32,49540.0,50380.0,-2793.46252441
75,59,32,49580.0,50380.0,-2799.07836914
76,59,32,49620.0,50380.0,-2805.37255859
77,59,32,49660.0,50380.0,-2811.91964722
78,59,32,49700.0,50380.0,-2817.72753906
79,59,32,49740.0,50380.0,-2824.00894165
80,59,32,49780.0,50380.0,-2830.45077515
81,59,32,49820.0,50380.0,-2836.22085571
82,59,32,49860.0,50380.0,-2843.04550171
83,59,32,49900.0,50380.0,-2841.84182739
84,59,32,49940.0,50380.0,-2844.52096558
85,59,32,49980.0,50380.0,-2849.07003784
86,59,32,50020.0,50380.0,-2854.55279541
87,59,32,50060.0,50380.0,-2859.75994873
88,59,32,50100.0,50380.0,-2864.23403931
89,59,32,50140.0,50380.0,-2869.58306885
90,59,32,50180.0,50380.0,-2875.90515137
91,59,32,50220.0,50380.0,-2883.92169189
92,59,32,50260.0,50380.0,-2892.54730225
93,59,32,50300.0,50380.0,-2898.21957397
94,59,32,50340.0,50380.0,-2902.1729126
95,59,32,50380.0,50380.0,-2907.47094727
96,59,32,50420.0,50380.0,-2913.94268799
97,59,32,50460.0,50380.0,-2922.00332642
98,59,32,50500.0,50380.0,-2931.98803711
99,59,32,50540.0,50380.0,-2940.79318237
24,60,32,47540.0,50420.0,-2836.32598877
25,60,32,47580.0,50420.0,-2842.88128662
26,60,32,47620.0,50420.0,-2849.82644653
27,60,32,47660.0,50420.0,-2857.17272949
28,60,32,47700.0,50420.0,-2864.04522705
29,60,32,47740.0,50420.0,-2869.03201294
30,60,32,47780.0,50420.0,-2872.86328125
31,60,32,47820.0,50420.0,-2877.38531494
32,60,32,47860.0,50420.0,-2881.7520752
33,60,32,47900.0,50420.0,-2884.74478149
34,60,32,47940.0,50420.0,-2886.80465698
35,60,32,47980.0,50420.0,-2853.95681763
36,60,32,48020.0,50420.0,-2848.63238525
37,60,32,48060.0,50420.0,-2843.90634155
38,60,32,48100.0,50420.0,-2839.76046753
39,60,32,48140.0,50420.0,-2834.72744751
40,60,32,48180.0,50420.0,-2828.57019043
41,60,32,48220.0,50420.0,-2823.00323486
42,60,32,48260.0,50420.0,-2818.43655396
43,60,32,48300.0,50420.0,-2812.92984009
44,60,32,48340.0,50420.0,-2807.00549316
45,60,32,48380.0,50420.0,-2801.12487793
46,60,32,48420.0,50420.0,-2794.56402588
47,60,32,48460.0,50420.0,-2787.7409668
48,60,32,48500.0,50420.0,-2781.14477539
49,60,32,48540.0,50420.0,-2775.03106689
50,60,32,48580.0,50420.0,-2769.15383911
51,60,32,48620.0,50420.0,-2763.00320435
55,60,32,48780.0,50420.0,-2721.62924194
56,60,32,48820.0,50420.0,-2721.36407471
57,60,32,48860.0,50420.0,-2721.39987183
58,60,32,48900.0,50420.0,-2722.07293701
59,60,32,48940.0,50420.0,-2723.9057312
60,60,32,48980.0,50420.0,-2726.46588135
61,60,32,49020.0,50420.0,-2729.52035522
62,60,32,49060.0,50420.0,-2732.75350952
63,60,32,49100.0,50420.0,-2737.23962402
64,60,32,49140.0,50420.0,-2743.17193604
65,60,32,49180.0,50420.0,-2748.68557739
66,60,32,49220.0,50420.0,-2753.01535034
67,60,32,49260.0,50420.0,-2756.11343384
68,60,32,49300.0,50420.0,-2765.06216431
69,60,32,49340.0,50420.0,-2772.47463989
70,60,32,49380.0,50420.0,-2775.06814575
71,60,32,49420.0,50420.0,-2777.55871582
72,60,32,49460.0,50420.0,-2780.86831665
73,60,32,49500.0,50420.0,-2784.54833984
74,60,32,49540.0,50420.0,-2788.63259888
75,60,32,49580.0,50420.0,-2793.79827881
76,60,32,49620.0,50420.0,-2799.74295044
77,60,32,49660.0,50420.0,-2805.55450439
78,60,32,49700.0,50420.0,-2810.65805054
79,60,32,49740.0,50420.0,-2815.66540527
80,60,32,49780.0,50420.0,-2820.52807617
81,60,32,49820.0,50420.0,-2825.09658813
82,60,32,49860.0,50420.0,-2830.41876221
83,60,32,49900.0,50420.0,-2837.32623291
84,60,32,49940.0,50420.0,-2833.42401123
85,60,32,49980.0,50420.0,-2838.84005737
